State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 -0.690000 	 0.000000 	 1.013869 	 6.865458 
( 0,  1) 	 5.133216 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 8.013631 	 9.311839 
( 0,  6) 	 0.000000 	 2.851937 	 8.682270 	 8.786464 
( 0,  7) 	 0.000000 	 0.000000 	 10.962279 	 7.426216 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 14.981731 
( 0,  9) 	 0.000000 	 -0.621466 	 -0.486399 	 4.566420 
( 1,  0) 	 0.000000 	 2.599598 	 4.499731 	 5.447706 
( 1,  1) 	 0.000000 	 0.000000 	 4.398209 	 6.324871 
( 1,  2) 	 0.000000 	 0.000000 	 5.526693 	 3.987564 
( 1,  3) 	 0.000000 	 0.000000 	 4.846748 	 3.042547 
( 1,  4) 	 0.000000 	 0.000000 	 7.161291 	 6.195089 
( 1,  5) 	 -0.458177 	 8.108192 	 0.000000 	 7.672997 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 4.892503 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 11.651101 	 0.135704 	 5.892101 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 0.237885 	 0.000000 
( 2,  1) 	 0.172484 	 0.000000 	 -0.363994 	 1.028425 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.058373 	 -2.898541 	 0.000000 	 0.002440 
( 2,  4) 	 -0.122217 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 12.037754 	 10.292682 	 0.000000 
( 2,  9) 	 0.000000 	 11.217292 	 5.582229 	 0.000000 
( 3,  0) 	 -0.513612 	 -0.016805 	 -0.114962 	 0.634426 
( 3,  1) 	 -0.224257 	 0.373433 	 -0.675105 	 -0.131686 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 -0.500155 	 -0.122542 	 0.000132 	 0.000000 
( 3,  4) 	 -0.000191 	 0.000000 	 0.000403 	 0.000000 
( 3,  5) 	 0.000000 	 0.000000 	 3.648481 	 0.000000 
( 3,  6) 	 0.000000 	 0.000000 	 16.477736 	 0.000000 
( 3,  7) 	 0.000000 	 0.000000 	 17.063014 	 5.148323 
( 3,  8) 	 0.000000 	 11.107030 	 9.711373 	 0.000000 
( 3,  9) 	 0.000000 	 10.606852 	 5.048561 	 0.000000 
( 4,  0) 	 0.000000 	 0.000000 	 0.782414 	 -0.405000 
( 4,  1) 	 -0.328050 	 -0.404973 	 0.000000 	 0.965943 
( 4,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  6) 	 0.000000 	 8.677592 	 7.639025 	 0.000000 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 9.543279 	 4.459709 	 0.000000 
( 5,  0) 	 -0.500000 	 -0.000000 	 -0.405000 	 0.000000 
( 5,  1) 	 -0.328050 	 0.000000 	 1.805366 	 -0.500000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 2.134272 
( 5,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  6) 	 0.000000 	 8.356282 	 7.160211 	 0.307930 
( 5,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  9) 	 0.000000 	 8.827088 	 4.060750 	 0.000000 
( 6,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 0.000000 	 0.000000 	 2.730179 
( 6,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 0.000000 	 7.818736 	 6.512371 	 0.000000 
( 6,  7) 	 2.423150 	 0.000000 	 0.000000 	 0.000000 
( 6,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  9) 	 0.000000 	 8.182149 	 3.698893 	 1.455030 
( 7,  0) 	 -0.598934 	 0.000000 	 -0.121768 	 0.000000 
( 7,  1) 	 -0.485439 	 0.055790 	 0.836906 	 0.000000 
( 7,  2) 	 -0.393205 	 0.866841 	 3.162258 	 -0.000000 
( 7,  3) 	 -0.000000 	 0.000000 	 3.650813 	 0.000000 
( 7,  4) 	 -0.000302 	 0.000000 	 4.809066 	 0.000000 
( 7,  5) 	 -0.000000 	 1.725844 	 12.452564 	 0.000000 
( 7,  6) 	 2.075367 	 7.042961 	 6.549188 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  9) 	 0.000000 	 7.610815 	 3.377704 	 0.000000 
( 8,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  1) 	 0.000000 	 0.000000 	 4.181376 	 0.891430 
( 8,  2) 	 -0.000000 	 0.000000 	 0.000000 	 4.415565 
( 8,  3) 	 0.000000 	 -0.000302 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  9) 	 0.000000 	 7.088159 	 3.237192 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 1.660036 	 0.000000 
( 9,  2) 	 0.000000 	 0.000000 	 7.266233 	 0.000000 
( 9,  3) 	 -0.313185 	 0.000000 	 7.777142 	 0.000000 
( 9,  4) 	 0.000000 	 0.000000 	 8.044446 	 0.000000 
( 9,  5) 	 0.000000 	 0.000000 	 8.077761 	 0.000000 
( 9,  6) 	 1.276053 	 0.000000 	 8.106346 	 0.000000 
( 9,  7) 	 0.000000 	 0.000000 	 8.418987 	 0.000000 
( 9,  8) 	 0.000000 	 0.000000 	 8.502682 	 0.000000 
( 9,  9) 	 0.000000 	 6.347655 	 3.083946 	 0.000000 
