State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 0.000000 	 7.656212 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 2.023011 	 5.798824 	 0.000000 
( 0,  6) 	 0.000000 	 2.013245 	 6.182313 	 0.000000 
( 0,  7) 	 0.000000 	 2.453120 	 4.762029 	 0.999698 
( 0,  8) 	 0.000000 	 3.274922 	 5.201019 	 0.000000 
( 0,  9) 	 0.000000 	 4.427872 	 0.000000 	 7.022997 
( 1,  0) 	 -0.068458 	 0.000000 	 0.243850 	 6.883100 
( 1,  1) 	 0.000000 	 0.000000 	 0.983652 	 1.135704 
( 1,  2) 	 1.932850 	 0.000000 	 1.404399 	 0.000000 
( 1,  3) 	 2.565609 	 0.000000 	 1.928267 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 0.760825 	 0.954359 
( 1,  5) 	 0.000000 	 8.282778 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 1.012326 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 9.586600 	 6.149942 	 0.000000 	 2.896876 
( 2,  0) 	 0.000000 	 0.000000 	 0.000000 	 6.754020 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 1.271040 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 3.047860 	 1.271040 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 2.983793 	 4.096484 
( 2,  5) 	 0.000000 	 6.848647 	 0.000000 	 0.508216 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 7.001435 
( 2,  8) 	 0.000000 	 16.120173 	 9.190484 	 7.785006 
( 2,  9) 	 5.577771 	 6.983159 	 -0.364631 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 6.895063 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.584028 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 1.888196 	 9.938452 	 10.094750 	 3.785496 
( 3,  4) 	 2.477650 	 4.459045 	 13.186058 	 4.212870 
( 3,  5) 	 0.000000 	 6.313531 	 13.512525 	 6.623337 
( 3,  6) 	 4.098387 	 4.858636 	 12.447286 	 7.913480 
( 3,  7) 	 6.335957 	 4.621568 	 14.646688 	 5.430903 
( 3,  8) 	 4.497541 	 13.740020 	 10.703279 	 5.448525 
( 3,  9) 	 9.694398 	 3.031247 	 2.690270 	 0.000000 
( 4,  0) 	 0.000000 	 0.000000 	 0.878198 	 6.779391 
( 4,  1) 	 0.000000 	 0.000000 	 5.669410 	 0.000000 
( 4,  2) 	 0.000000 	 0.000000 	 5.541524 	 0.000000 
( 4,  3) 	 0.000000 	 18.688080 	 2.546799 	 3.423592 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 5.718176 	 0.000000 	 1.013232 
( 4,  6) 	 0.311848 	 4.529229 	 0.000000 	 1.271006 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 8.513396 	 0.000000 	 0.000000 
( 5,  0) 	 -0.328833 	 0.366845 	 1.179306 	 6.947754 
( 5,  1) 	 2.137060 	 0.042679 	 3.342181 	 0.000000 
( 5,  2) 	 2.163838 	 0.000000 	 6.955628 	 5.248547 
( 5,  3) 	 0.000000 	 14.267912 	 0.000000 	 4.200958 
( 5,  4) 	 1.303801 	 0.000000 	 0.903365 	 0.000000 
( 5,  5) 	 2.055777 	 0.000000 	 0.502666 	 0.000000 
( 5,  6) 	 0.000000 	 0.076008 	 1.135704 	 4.482326 
( 5,  7) 	 1.000712 	 0.000000 	 1.135402 	 0.000000 
( 5,  8) 	 0.515056 	 0.000000 	 1.135671 	 0.000000 
( 5,  9) 	 0.366610 	 8.113020 	 0.000000 	 0.000000 
( 6,  0) 	 -0.489827 	 2.085646 	 0.000000 	 6.859056 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 -0.322497 	 8.610138 	 2.926103 	 2.791064 
( 6,  3) 	 0.000000 	 10.290966 	 0.318830 	 0.000000 
( 6,  4) 	 0.000000 	 0.700613 	 0.000000 	 0.991389 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 -1.480073 	 0.864638 	 1.293573 	 6.426782 
( 6,  7) 	 2.890669 	 0.000000 	 1.643616 	 0.000000 
( 6,  8) 	 3.097872 	 0.000000 	 1.148936 	 0.000000 
( 6,  9) 	 0.000000 	 4.288148 	 0.000000 	 0.000000 
( 7,  0) 	 -0.919197 	 1.890355 	 4.514504 	 1.074186 
( 7,  1) 	 -0.027907 	 -0.543617 	 1.953478 	 5.246431 
( 7,  2) 	 0.013737 	 8.562019 	 0.000000 	 2.552561 
( 7,  3) 	 0.000000 	 9.418498 	 0.428081 	 0.000000 
( 7,  4) 	 2.519671 	 1.000335 	 3.601276 	 0.000000 
( 7,  5) 	 2.414887 	 0.000000 	 1.239521 	 9.056916 
( 7,  6) 	 2.711820 	 2.394952 	 0.000000 	 2.470546 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 1.134731 	 0.891866 	 0.000000 
( 7,  9) 	 0.000000 	 0.204721 	 0.000000 	 0.000000 
( 8,  0) 	 0.000000 	 1.993365 	 0.000000 	 0.000000 
( 8,  1) 	 0.000000 	 1.467269 	 4.924991 	 1.135100 
( 8,  2) 	 0.000000 	 6.003787 	 -0.699053 	 0.000000 
( 8,  3) 	 0.000000 	 8.544595 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 2.071261 	 6.919903 
( 8,  6) 	 1.135402 	 0.954947 	 2.218122 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 3.602779 	 0.000000 
( 8,  8) 	 0.000000 	 2.724051 	 0.000000 	 0.000000 
( 8,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.999698 	 0.000000 	 -1.621131 
( 9,  1) 	 -0.434918 	 0.000000 	 0.000000 	 0.000000 
( 9,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  3) 	 0.000000 	 7.443945 	 0.000000 	 0.000000 
( 9,  4) 	 7.177324 	 0.700053 	 0.000000 	 0.000000 
( 9,  5) 	 6.939287 	 0.000000 	 0.000000 	 0.000000 
( 9,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
