State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 -1.500000 	 0.000000 	 8.685148 
( 0,  1) 	 0.000000 	 0.000000 	 -0.621802 	 0.013265 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 1.136342 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.712318 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 7.414005 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 7.798258 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 7.873207 	 0.000000 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 9.938495 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.044430 	 0.938344 	 7.737722 
( 1,  1) 	 0.000000 	 -0.121768 	 1.013232 	 0.136006 
( 1,  2) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 1,  3) 	 0.000000 	 1.136006 	 1.135671 	 0.000000 
( 1,  4) 	 0.000000 	 0.000000 	 1.135671 	 0.000000 
( 1,  5) 	 0.000000 	 1.000000 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 12.123384 	 0.000000 	 0.000000 	 3.789225 
( 2,  0) 	 0.362793 	 0.000000 	 0.000000 	 7.751076 
( 2,  1) 	 0.415847 	 0.000000 	 0.000000 	 0.000000 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.502817 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  8) 	 0.000000 	 20.792821 	 0.000000 	 0.000000 
( 2,  9) 	 0.000000 	 13.674567 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 0.000000 	 0.000000 	 7.812105 
( 3,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
