State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 1.707824 	 5.379117 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 3.944937 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  5) 	 0.000000 	 0.000000 	 9.025560 	 0.000000 
( 0,  6) 	 0.000000 	 0.000000 	 9.036592 	 0.000000 
( 0,  7) 	 0.000000 	 0.000000 	 5.072244 	 2.757847 
( 0,  8) 	 0.000000 	 0.000000 	 0.000000 	 9.585718 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 0.000000 	 5.200505 
( 1,  1) 	 0.000000 	 0.000000 	 8.337296 	 0.000000 
( 1,  2) 	 0.000000 	 0.000000 	 7.670427 	 0.000000 
( 1,  3) 	 0.000000 	 0.000000 	 2.495421 	 2.566175 
( 1,  4) 	 0.000000 	 0.000000 	 6.543992 	 0.000000 
( 1,  5) 	 0.000000 	 9.235676 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 0.000000 	 12.698074 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  0) 	 0.000000 	 0.000000 	 6.948736 	 0.148936 
( 2,  1) 	 0.000000 	 2.298371 	 0.000000 	 5.549182 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 7.783865 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 0.699102 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 5.963889 	 10.630756 	 0.000000 
( 2,  8) 	 2.576630 	 18.744381 	 0.000000 	 0.000000 
( 2,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 3.850773 	 0.000000 	 0.013601 
( 3,  1) 	 0.000000 	 1.399417 	 0.000000 	 5.892466 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.000000 	 7.476797 	 5.378535 
( 3,  4) 	 1.291379 	 0.000000 	 7.125726 	 0.000000 
( 3,  5) 	 2.715652 	 1.013634 	 6.946274 	 0.407578 
( 3,  6) 	 3.189889 	 0.000000 	 1.992653 	 6.485449 
( 3,  7) 	 0.000000 	 16.393204 	 0.000000 	 0.000000 
( 3,  8) 	 5.830025 	 16.379525 	 0.000000 	 0.000000 
( 3,  9) 	 18.240914 	 0.000000 	 3.046940 	 0.000000 
( 4,  0) 	 0.000000 	 2.961989 	 0.000000 	 0.000775 
( 4,  1) 	 0.000000 	 1.333171 	 6.531110 	 0.000000 
( 4,  2) 	 1.932530 	 0.000000 	 6.657560 	 0.000000 
( 4,  3) 	 0.000000 	 6.789858 	 0.102467 	 2.144396 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 0.000000 	 2.891880 	 5.411801 	 0.000000 
( 4,  6) 	 0.000000 	 3.080155 	 0.000000 	 6.765151 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 3.124649 	 18.334957 	 0.000000 	 5.522101 
( 5,  0) 	 0.000000 	 1.297290 	 4.659231 	 0.000000 
( 5,  1) 	 -0.090018 	 1.316519 	 5.083487 	 -0.499665 
( 5,  2) 	 0.000000 	 4.866344 	 0.000000 	 0.000000 
( 5,  3) 	 0.000000 	 0.000000 	 8.176221 	 0.000000 
( 5,  4) 	 0.000000 	 0.000000 	 11.244571 	 0.000000 
( 5,  5) 	 0.000000 	 2.549441 	 12.129801 	 0.000000 
( 5,  6) 	 1.589753 	 0.000000 	 12.274451 	 0.136006 
( 5,  7) 	 0.000000 	 0.000000 	 13.390879 	 -0.245080 
( 5,  8) 	 2.533661 	 3.576748 	 16.562248 	 2.413111 
( 5,  9) 	 5.058192 	 17.683028 	 2.711813 	 -0.122104 
( 6,  0) 	 0.000000 	 6.793435 	 0.000000 	 0.000000 
