State 	 Left 	 Up 	 Right 	 Down 
( 0,  0) 	 0.000000 	 0.000000 	 0.000000 	 4.451695 
( 0,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 0,  4) 	 0.000000 	 -0.500000 	 -0.843926 	 -0.000000 
( 0,  5) 	 -0.341790 	 -0.499329 	 5.936567 	 -0.000000 
( 0,  6) 	 0.458491 	 -0.499665 	 6.090475 	 0.000000 
( 0,  7) 	 -0.404728 	 5.516611 	 5.350760 	 3.306514 
( 0,  8) 	 2.349274 	 6.757023 	 0.000000 	 9.241764 
( 0,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  0) 	 0.000000 	 0.000000 	 4.566702 	 0.000000 
( 1,  1) 	 0.000000 	 0.000000 	 1.341071 	 2.690050 
( 1,  2) 	 0.156445 	 0.000000 	 1.193031 	 0.000000 
( 1,  3) 	 0.126721 	 0.000000 	 1.181860 	 0.000000 
( 1,  4) 	 0.102644 	 0.000000 	 0.967266 	 0.000000 
( 1,  5) 	 -0.000000 	 3.587774 	 0.000000 	 0.000000 
( 1,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  7) 	 0.000000 	 12.482294 	 6.000034 	 0.000000 
( 1,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 1,  9) 	 8.391033 	 0.000000 	 0.000000 	 0.000000 
( 2,  0) 	 -0.465211 	 0.000000 	 0.726281 	 -0.214821 
( 2,  1) 	 0.000000 	 0.000000 	 0.000000 	 3.076589 
( 2,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  5) 	 0.000000 	 -0.264481 	 0.000000 	 0.000000 
( 2,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 2,  7) 	 0.000000 	 12.596796 	 0.000000 	 0.000000 
( 2,  8) 	 6.115936 	 7.876658 	 0.000000 	 0.000000 
( 2,  9) 	 0.000000 	 8.285905 	 0.000000 	 0.000000 
( 3,  0) 	 0.000000 	 2.825873 	 0.000000 	 0.000000 
( 3,  1) 	 0.000000 	 1.257768 	 0.000000 	 2.868300 
( 3,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 3,  3) 	 0.000000 	 0.136342 	 0.000000 	 0.000000 
( 3,  4) 	 0.000000 	 0.000000 	 0.000033 	 0.000000 
( 3,  5) 	 -0.000604 	 -0.213558 	 -0.000486 	 -0.122708 
( 3,  6) 	 -0.174300 	 -0.497652 	 -0.732924 	 -0.061018 
( 3,  7) 	 0.000557 	 0.000000 	 0.000000 	 0.000000 
( 3,  8) 	 0.000000 	 11.849814 	 0.000000 	 1.326317 
( 3,  9) 	 5.784862 	 12.031648 	 0.000000 	 0.000000 
( 4,  0) 	 0.000000 	 2.992759 	 0.388506 	 0.000000 
( 4,  1) 	 0.000000 	 1.433225 	 2.937422 	 0.000000 
( 4,  2) 	 0.000000 	 1.469585 	 3.014345 	 0.000000 
( 4,  3) 	 0.000000 	 2.022058 	 0.000000 	 2.820371 
( 4,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  5) 	 -0.390107 	 0.000000 	 0.331049 	 0.000000 
( 4,  6) 	 -0.096887 	 0.036407 	 -0.719893 	 1.153468 
( 4,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 4,  9) 	 0.000000 	 13.098603 	 0.000000 	 0.000000 
( 5,  0) 	 0.000000 	 2.695028 	 0.000000 	 0.000000 
( 5,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 5,  3) 	 0.000000 	 1.658123 	 3.194099 	 0.000000 
( 5,  4) 	 0.000000 	 1.680210 	 3.568790 	 0.000369 
( 5,  5) 	 0.000000 	 1.790850 	 3.434743 	 0.000000 
( 5,  6) 	 0.307151 	 3.785056 	 2.161932 	 3.132940 
( 5,  7) 	 0.000000 	 0.000000 	 0.000000 	 3.136806 
( 5,  8) 	 0.000000 	 0.000000 	 4.770268 	 0.000000 
( 5,  9) 	 0.000000 	 12.734843 	 0.000000 	 0.000000 
( 6,  0) 	 0.000000 	 2.635706 	 0.000000 	 0.000000 
( 6,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  4) 	 0.000000 	 0.710449 	 -0.486668 	 0.000000 
( 6,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 6,  6) 	 0.000000 	 4.493332 	 5.202241 	 0.000000 
( 6,  7) 	 0.000000 	 5.092627 	 6.130283 	 0.000000 
( 6,  8) 	 0.000000 	 9.335887 	 5.294809 	 0.000000 
( 6,  9) 	 0.000000 	 11.511798 	 0.000000 	 0.000000 
( 7,  0) 	 0.000000 	 2.583033 	 0.000000 	 -0.144519 
( 7,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  5) 	 0.000000 	 0.000000 	 0.000000 	 3.546395 
( 7,  6) 	 0.000000 	 4.971994 	 0.000000 	 0.000000 
( 7,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 7,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  0) 	 0.000000 	 2.248756 	 0.000000 	 0.000000 
( 8,  1) 	 1.872411 	 0.000000 	 0.000000 	 0.000000 
( 8,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  5) 	 0.000000 	 0.000000 	 3.858181 	 0.000000 
( 8,  6) 	 0.086363 	 4.386728 	 0.000000 	 0.000000 
( 8,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 8,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  0) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  1) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  2) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  3) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  4) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  5) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  6) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  7) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  8) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
( 9,  9) 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
